,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
7752,-118.15,33.92,30.0,915,234,646,211,25208.0,182800.0,<1H OCEAN
7753,-118.11,33.91,19.0,3056,759,1561,740,31368.999999999996,196900.0,<1H OCEAN
7754,-118.12,33.91,34.0,682,132,491,144,46388.99999999999,173800.0,<1H OCEAN
7755,-118.12,33.91,35.0,620,122,381,124,37917.0,183900.0,<1H OCEAN
7756,-118.12,33.91,35.0,1518,279,857,251,36917.0,197500.0,<1H OCEAN
7757,-118.13,33.91,35.0,561,104,261,105,49375.0,183800.0,<1H OCEAN
7758,-118.13,33.91,34.0,916,162,552,164,49107.0,222000.0,<1H OCEAN
7759,-118.14,33.91,36.0,1096,204,569,201,44750.0,182300.0,<1H OCEAN
7760,-118.14,33.91,34.0,2011,472,1087,423,30465.0,187800.0,<1H OCEAN
7761,-118.1,33.91,40.0,513,100,399,99,48750.0,167600.0,<1H OCEAN
7762,-118.1,33.91,36.0,1080,201,719,201,42679.0,175800.0,<1H OCEAN
7764,-118.1,33.9,35.0,1151,248,809,246,47813.0,160000.0,<1H OCEAN
7765,-118.11,33.91,29.0,889,166,597,163,49609.0,186700.0,<1H OCEAN
7766,-118.11,33.91,22.0,1981,472,1231,457,40878.0,153700.0,<1H OCEAN
7767,-118.1,33.91,29.0,505,113,411,113,26397.0,164400.0,<1H OCEAN
7768,-118.09,33.91,14.0,2369,604,1546,464,37969.0,159400.0,<1H OCEAN
7769,-118.09,33.91,34.0,1582,343,1356,324,34211.0,141100.0,<1H OCEAN
7770,-118.09,33.91,36.0,1442,271,990,268,40517.0,162200.0,<1H OCEAN
7771,-118.09,33.92,35.0,1994,419,1491,428,37383.0,166200.0,<1H OCEAN
7772,-118.1,33.91,35.0,1592,335,1238,320,49732.0,165000.0,<1H OCEAN
7773,-118.08,33.91,36.0,1551,297,1100,322,51186.99999999999,168100.0,<1H OCEAN
7774,-118.08,33.91,30.0,1366,460,920,410,9946.0,159900.0,<1H OCEAN
7775,-118.09,33.9,36.0,1215,279,862,285,37604.0,158700.0,<1H OCEAN
7776,-118.09,33.9,37.0,1112,222,771,224,42131.99999999999,164600.0,<1H OCEAN
7777,-118.1,33.91,35.0,1653,325,1072,301,32708.0,159700.0,<1H OCEAN
7778,-118.08,33.91,30.0,3259,942,2744,895,28607.999999999996,165600.0,<1H OCEAN
7779,-118.07,33.91,29.0,2387,570,1978,548,31957.0,159200.0,<1H OCEAN
7780,-118.08,33.91,18.0,1573,396,1200,365,28950.0,146900.0,<1H OCEAN
7781,-118.06,33.91,24.0,4880,1044,4516,1050,41387.0,157700.0,<1H OCEAN
7782,-118.06,33.91,21.0,2863,701,1489,621,32031.0,180700.0,<1H OCEAN
7783,-118.06,33.91,36.0,1360,271,909,275,46731.0,173300.0,<1H OCEAN
7784,-118.07,33.91,35.0,2228,463,1558,427,40230.0,157700.0,<1H OCEAN
7785,-118.05,33.9,41.0,550,129,642,125,18750.0,119900.0,<1H OCEAN
7786,-118.05,33.9,36.0,1047,227,975,239,31897.000000000004,155000.0,<1H OCEAN
7787,-118.06,33.9,37.0,1161,254,882,236,44166.99999999999,158000.0,<1H OCEAN
7788,-118.06,33.89,26.0,2483,412,1538,449,51104.0,220500.0,<1H OCEAN
7789,-118.07,33.89,29.0,1138,217,964,222,45370.0,185300.0,<1H OCEAN
7790,-118.07,33.89,17.0,2223,544,2008,512,30777.0,160800.0,<1H OCEAN
7791,-118.07,33.89,35.0,1145,274,1651,265,31250.0,120300.0,<1H OCEAN
7792,-118.08,33.89,28.0,1035,275,1545,269,30357.0,123400.0,<1H OCEAN
7793,-118.08,33.89,35.0,1071,290,1412,274,31917.0,114900.0,<1H OCEAN
7794,-118.08,33.89,37.0,1152,259,981,225,32857.0,153600.0,<1H OCEAN
7795,-118.07,33.9,39.0,2502,546,1849,518,38846.0,164100.0,<1H OCEAN
7796,-118.07,33.9,42.0,1007,224,776,228,38672.0,162700.0,<1H OCEAN
7797,-118.07,33.9,45.0,1776,353,1180,337,46406.0,169200.0,<1H OCEAN
7798,-118.08,33.9,44.0,1167,237,733,237,42083.00000000001,168300.0,<1H OCEAN
7799,-118.08,33.9,42.0,1768,372,1155,368,35580.0,161100.0,<1H OCEAN
7800,-118.09,33.9,37.0,1147,258,742,242,40461.0,153500.0,<1H OCEAN
7801,-118.09,33.9,33.0,3326,720,2533,689,31441.0,176300.0,<1H OCEAN
7802,-118.1,33.9,43.0,1237,243,776,246,43250.0,166000.0,<1H OCEAN
7803,-118.1,33.9,40.0,1880,377,1229,378,44166.99999999999,174600.0,<1H OCEAN
7804,-118.08,33.89,41.0,834,166,603,179,37321.0,167500.0,<1H OCEAN
7805,-118.09,33.89,42.0,1150,215,708,204,36875.0,171500.0,<1H OCEAN
7807,-118.09,33.89,27.0,3399,882,2465,811,30990.000000000004,166600.0,<1H OCEAN
7808,-118.1,33.89,34.0,2242,436,1483,443,44934.0,185600.0,<1H OCEAN
7809,-118.1,33.9,37.0,1061,202,768,206,47500.0,161900.0,<1H OCEAN
7810,-118.1,33.9,37.0,796,175,740,183,36000.0,156400.0,<1H OCEAN
7811,-118.1,33.89,36.0,769,142,498,137,47159.00000000001,182100.0,<1H OCEAN
7812,-118.1,33.89,35.0,994,203,602,185,35865.0,178000.0,<1H OCEAN
7813,-118.11,33.9,35.0,2604,495,1465,470,44896.0,184600.0,<1H OCEAN
7814,-118.11,33.9,26.0,4173,893,2471,863,35052.0,196000.0,<1H OCEAN
7815,-118.11,33.89,35.0,1139,197,772,233,43750.0,204700.0,<1H OCEAN
7816,-118.11,33.88,35.0,1623,304,868,272,35893.0,276000.0,<1H OCEAN
7817,-118.11,33.89,34.0,2508,594,1549,545,32069.0,236500.0,<1H OCEAN
7818,-118.11,33.9,35.0,1323,269,1084,240,50753.00000000001,178000.0,<1H OCEAN
7819,-118.11,33.9,36.0,1347,278,748,278,51423.0,183100.0,<1H OCEAN
7820,-118.11,33.91,36.0,1088,231,617,211,38824.0,193100.0,<1H OCEAN
7821,-118.12,33.91,36.0,1432,265,749,261,35772.0,207400.0,<1H OCEAN
7822,-118.12,33.91,36.0,2053,386,1023,394,30000.0,216600.0,<1H OCEAN
7823,-118.13,33.9,38.0,1475,269,827,265,47663.0,191600.0,<1H OCEAN
7824,-118.13,33.91,36.0,1967,316,910,306,44948.0,190600.0,<1H OCEAN
7825,-118.14,33.91,37.0,932,171,578,175,43750.0,177600.0,<1H OCEAN
7826,-118.14,33.9,26.0,2145,471,1150,429,35972.0,225800.0,<1H OCEAN
7827,-118.14,33.91,34.0,1766,410,974,404,30703.0,180800.0,<1H OCEAN
7828,-118.14,33.91,32.0,1981,472,1371,431,31204.0,204200.0,<1H OCEAN
7829,-118.15,33.91,35.0,1590,350,1299,335,40313.0,163200.0,<1H OCEAN
7830,-118.15,33.91,38.0,901,205,760,208,29643.0,147400.0,<1H OCEAN
7831,-118.15,33.9,20.0,2850,737,1855,662,28090.0,144600.0,<1H OCEAN
7832,-118.16,33.9,28.0,2410,616,2399,594,27339.000000000004,156700.0,<1H OCEAN
7833,-118.16,33.91,28.0,2922,739,3013,673,29531.0,127100.0,<1H OCEAN
7834,-118.16,33.91,35.0,1403,338,1415,367,30966.999999999996,144000.0,<1H OCEAN
7835,-118.15,33.91,35.0,574,116,610,147,33182.0,133300.0,<1H OCEAN
7836,-118.15,33.91,25.0,2053,578,1721,507,23456.0,146100.0,<1H OCEAN
7837,-118.16,33.91,6.0,3445,847,2467,712,31507.0,144000.0,<1H OCEAN
7838,-118.17,33.9,12.0,3653,993,3215,854,28681.0,114200.0,<1H OCEAN
7839,-118.17,33.91,42.0,856,167,748,195,38000.0,145800.0,<1H OCEAN
7840,-118.17,33.91,37.0,1499,288,1237,344,39333.0,162300.0,<1H OCEAN
7841,-118.18,33.9,25.0,1709,442,1177,410,24333.0,155000.0,<1H OCEAN
7842,-118.18,33.9,32.0,1452,365,1888,366,35461.0,146400.0,<1H OCEAN
7843,-118.18,33.9,32.0,778,227,933,209,27292.0,143800.0,<1H OCEAN
7844,-118.18,33.9,31.0,2536,603,2625,576,30909.0,150900.0,<1H OCEAN
7845,-118.18,33.9,34.0,1248,320,1960,338,31012.0,140400.0,<1H OCEAN
7846,-118.16,33.89,38.0,483,113,389,108,21859.0,143800.0,<1H OCEAN
7847,-118.16,33.89,6.0,1655,536,1201,487,17344.0,145800.0,<1H OCEAN
7848,-118.17,33.89,52.0,63,12,47,8,72423.0,350000.0,<1H OCEAN
7849,-118.17,33.89,11.0,3605,880,3637,873,26328.0,160700.0,<1H OCEAN
7850,-118.18,33.89,25.0,5896,1464,4149,1362,26742.0,131900.0,<1H OCEAN
7851,-118.15,33.89,30.0,4426,995,4196,921,32740.0,148300.0,<1H OCEAN
7852,-118.15,33.88,24.0,4232,1092,2688,1035,25200.0,146000.0,<1H OCEAN
7853,-118.15,33.89,33.0,2848,641,2319,647,34070.0,190800.0,<1H OCEAN
7854,-118.16,33.89,46.0,940,219,599,214,32813.0,190900.0,<1H OCEAN
7855,-118.16,33.88,30.0,1694,398,1181,383,29779.0,169500.0,<1H OCEAN
7856,-118.13,33.9,36.0,1814,350,886,347,34868.0,208400.0,<1H OCEAN
7857,-118.13,33.89,33.0,3668,867,2368,845,28906.0,204900.0,<1H OCEAN
7858,-118.14,33.89,33.0,2867,786,1774,705,29291.999999999996,183400.0,<1H OCEAN
7859,-118.13,33.89,36.0,599,125,361,139,50395.0,225800.0,<1H OCEAN
7860,-118.13,33.9,36.0,1477,305,788,291,36250.0,195800.0,<1H OCEAN
7861,-118.14,33.9,39.0,1379,282,883,291,33375.0,180100.0,<1H OCEAN
7862,-118.13,33.9,35.0,1458,261,686,236,39038.0,202700.0,<1H OCEAN
7863,-118.12,33.9,35.0,3478,730,1885,673,29375.0,206500.0,<1H OCEAN
7864,-118.12,33.89,22.0,6876,1960,5162,1879,29293.0,170800.0,<1H OCEAN
7865,-118.12,33.89,29.0,2666,848,2030,781,25432.0,180900.0,<1H OCEAN
7866,-118.12,33.9,38.0,1222,282,756,256,41250.0,173900.0,<1H OCEAN
7867,-118.12,33.88,25.0,1768,559,983,488,26184.0,243800.0,<1H OCEAN
7868,-118.12,33.88,40.0,2344,571,1305,544,31923.0,191900.0,<1H OCEAN
7869,-118.13,33.88,32.0,3088,1024,1981,956,22027.0,192700.0,<1H OCEAN
7870,-118.13,33.89,29.0,2823,737,1723,678,27121.0,165500.0,<1H OCEAN
7871,-118.14,33.89,37.0,1159,238,740,243,49107.0,179600.0,<1H OCEAN
7872,-118.14,33.89,39.0,1744,339,1048,330,45735.0,195500.0,<1H OCEAN
7873,-118.14,33.88,30.0,2596,580,1662,539,40507.0,179500.0,<1H OCEAN
7874,-118.14,33.89,33.0,1250,276,866,268,41708.0,175000.0,<1H OCEAN
7875,-118.14,33.88,41.0,1531,343,1119,341,43646.0,161400.0,<1H OCEAN
7876,-118.14,33.88,24.0,3305,982,2085,881,26641.0,168200.0,<1H OCEAN
7877,-118.15,33.87,29.0,2690,659,1747,617,33713.0,198200.0,<1H OCEAN
7878,-118.11,33.88,19.0,3203,708,1761,667,40911.0,239700.0,<1H OCEAN
7879,-118.11,33.87,33.0,1379,254,795,297,46712.99999999999,231800.0,<1H OCEAN
7880,-118.11,33.87,15.0,3254,598,1772,618,50416.99999999999,240800.0,<1H OCEAN
7881,-118.12,33.87,21.0,3764,1081,1919,977,25057.0,156300.0,<1H OCEAN
7882,-118.12,33.88,36.0,1083,218,557,210,30795.0,218400.0,<1H OCEAN
7883,-118.13,33.88,32.0,1788,459,1131,461,35278.0,166100.0,<1H OCEAN
7884,-118.13,33.87,20.0,3638,868,2326,822,33304.0,194600.0,<1H OCEAN
7885,-118.14,33.87,21.0,6618,1773,4396,1649,30989.0,171400.0,<1H OCEAN
7886,-118.04,33.88,17.0,4807,838,3059,853,57619.0,297300.0,<1H OCEAN
7887,-118.04,33.87,17.0,2358,396,1387,364,62990.00000000001,285800.0,<1H OCEAN
7888,-118.06,33.88,17.0,7187,1073,3844,1068,65901.0,337400.0,<1H OCEAN
7889,-118.05,33.87,18.0,4928,773,2952,754,58855.00000000001,313800.0,<1H OCEAN
7890,-118.07,33.88,16.0,4934,825,2668,810,57480.0,284200.0,<1H OCEAN
7891,-118.07,33.88,17.0,2407,539,1422,524,42619.0,139700.0,<1H OCEAN
7892,-118.07,33.88,18.0,2436,375,1303,386,61968.0,344700.0,<1H OCEAN
7893,-118.07,33.87,18.0,3405,556,1945,509,57652.0,299100.0,<1H OCEAN
7894,-118.08,33.86,17.0,2259,383,1378,386,58733.00000000001,287000.0,<1H OCEAN
7895,-118.08,33.85,19.0,4261,678,2621,661,62427.0,288700.0,<1H OCEAN
7896,-118.07,33.86,17.0,3666,562,2104,579,56818.0,338900.0,<1H OCEAN
7897,-118.07,33.85,16.0,3771,606,2196,564,70113.0,319700.0,<1H OCEAN
7898,-118.06,33.86,16.0,5603,938,3045,893,50778.0,293700.0,<1H OCEAN
7899,-118.05,33.86,16.0,2851,626,1985,603,54089.0,265600.0,<1H OCEAN
7900,-118.03,33.87,16.0,2306,393,1368,387,59300.0,277600.0,<1H OCEAN
7901,-118.04,33.87,18.0,4626,822,2794,763,56917.0,275100.0,<1H OCEAN
7902,-118.04,33.86,21.0,2870,437,1671,470,72628.0,322700.0,<1H OCEAN
7903,-118.05,33.86,16.0,2676,391,1377,395,65513.0,350400.0,<1H OCEAN
7904,-118.06,33.85,16.0,4851,726,2527,704,60142.0,437400.0,<1H OCEAN
7905,-118.1,33.88,18.0,8046,1221,4276,1228,65515.0,319600.0,<1H OCEAN
7906,-118.1,33.86,21.0,3052,624,1588,568,43397.0,268100.0,<1H OCEAN
7907,-118.09,33.85,19.0,8120,1371,5026,1345,63093.0,286500.0,<1H OCEAN
7908,-118.1,33.85,19.0,993,174,572,175,57039.0,277600.0,<1H OCEAN
7909,-118.08,33.88,27.0,3065,736,1840,719,36417.0,208100.0,<1H OCEAN
7910,-118.09,33.88,27.0,3119,635,1887,567,38654.0,195300.0,<1H OCEAN
7911,-118.07,33.89,32.0,1819,386,1679,360,35562.0,146000.0,<1H OCEAN
7912,-118.08,33.89,33.0,2131,435,2045,426,40000.0,145700.0,<1H OCEAN
7913,-118.08,33.88,27.0,923,186,1014,204,38250.0,159500.0,<1H OCEAN
7914,-118.08,33.88,30.0,1901,519,2685,496,32639.0,120100.0,<1H OCEAN
7915,-118.08,33.88,26.0,1507,270,931,275,51645.0,244900.0,<1H OCEAN
7916,-118.08,33.87,23.0,2536,552,2012,556,41406.0,200800.0,<1H OCEAN
7917,-118.07,33.87,28.0,2399,436,1613,429,36339.0,220100.0,<1H OCEAN
7918,-118.09,33.87,31.0,3498,728,2098,697,39837.0,246000.0,<1H OCEAN
7919,-118.07,33.86,31.0,2943,518,1703,472,37091.0,225900.0,<1H OCEAN
7920,-118.07,33.86,28.0,1789,352,1347,330,34250.0,189700.0,<1H OCEAN
7921,-118.08,33.86,26.0,778,173,539,186,32679.0,236500.0,<1H OCEAN
7922,-118.08,33.86,29.0,3260,783,1969,737,35268.0,215500.0,<1H OCEAN
7923,-118.08,33.86,29.0,1018,235,684,248,33333.0,198800.0,<1H OCEAN
7924,-118.08,33.84,31.0,2377,600,2042,593,36250.0,170400.0,<1H OCEAN
7925,-118.08,33.84,31.0,2906,578,1806,553,48448.0,194600.0,<1H OCEAN
7926,-118.09,33.84,23.0,4412,910,2380,825,45400.0,213100.0,<1H OCEAN
7927,-118.09,33.84,27.0,1594,295,1061,320,47916.99999999999,217700.0,<1H OCEAN
7928,-118.08,33.85,22.0,1055,204,682,216,60000.0,191300.0,<1H OCEAN
7929,-118.08,33.84,28.0,4216,948,2997,896,37961.0,162700.0,<1H OCEAN
7930,-118.08,33.84,25.0,3696,953,2827,860,33438.0,153300.0,<1H OCEAN
7931,-118.06,33.84,26.0,6960,1454,4367,1437,47953.0,210900.0,<1H OCEAN
7932,-118.06,33.84,20.0,5643,1231,3841,1195,40542.0,168400.0,<1H OCEAN
7933,-118.07,33.82,27.0,3481,576,1660,560,57965.0,228200.0,<1H OCEAN
7934,-118.08,33.82,26.0,4259,588,1644,581,62519.0,345700.0,<1H OCEAN
7935,-118.08,33.83,30.0,2188,556,2727,525,27759.0,136800.0,<1H OCEAN
7936,-118.08,33.82,30.0,2636,652,3412,649,28095.0,118300.0,<1H OCEAN
7937,-118.07,33.83,17.0,4822,1168,3868,1117,25978.0,142900.0,<1H OCEAN
7938,-118.11,33.86,33.0,2389,410,1229,393,53888.99999999999,234900.0,<1H OCEAN
7939,-118.11,33.86,35.0,1255,252,685,279,42000.0,226900.0,<1H OCEAN
7940,-118.12,33.86,44.0,2663,511,1277,462,43194.0,199500.0,<1H OCEAN
7941,-118.12,33.87,43.0,1633,355,837,350,30405.000000000004,188000.0,<1H OCEAN
7942,-118.13,33.87,45.0,1606,300,735,295,46765.0,198400.0,<1H OCEAN
7943,-118.13,33.86,45.0,1320,256,645,256,44000.0,209500.0,<1H OCEAN
7944,-118.13,33.86,45.0,1866,343,919,344,35833.0,200200.0,<1H OCEAN
7945,-118.14,33.87,44.0,1661,315,985,319,43942.0,219500.0,<1H OCEAN
7946,-118.14,33.86,43.0,2104,382,1071,396,50000.0,208900.0,<1H OCEAN
7947,-118.14,33.86,44.0,1436,257,745,233,46250.0,213400.0,<1H OCEAN
7948,-118.14,33.86,44.0,1276,234,538,213,48667.0,218300.0,<1H OCEAN
7949,-118.14,33.87,44.0,1607,271,799,283,50839.99999999999,214100.0,<1H OCEAN
7950,-118.15,33.86,36.0,1578,312,827,311,48942.0,194100.0,<1H OCEAN
7951,-118.15,33.86,34.0,2403,413,1385,386,44934.0,213800.0,<1H OCEAN
7952,-118.16,33.88,33.0,2180,522,1634,467,30114.0,167000.0,<1H OCEAN
7953,-118.15,33.87,33.0,2373,552,1673,571,30684.999999999996,181800.0,<1H OCEAN
7954,-118.16,33.87,32.0,1854,471,1363,478,26406.0,156700.0,<1H OCEAN
7955,-118.16,33.88,18.0,2287,662,1804,537,19903.0,170300.0,<1H OCEAN
7956,-118.17,33.88,29.0,815,206,590,183,30052.0,166700.0,<1H OCEAN
7957,-118.17,33.88,42.0,1645,371,1161,351,30893.0,162700.0,<1H OCEAN
7958,-118.18,33.88,47.0,882,185,536,174,46250.0,163000.0,<1H OCEAN
7959,-118.18,33.88,44.0,1308,267,783,237,47361.00000000001,167700.0,<1H OCEAN
7960,-118.18,33.88,42.0,2326,503,1832,501,31713.0,161000.0,<1H OCEAN
7961,-118.19,33.87,27.0,4701,1359,2571,1216,25417.0,184100.0,<1H OCEAN
7962,-118.19,33.87,35.0,1769,436,1166,386,28750.0,178300.0,<1H OCEAN
7963,-118.19,33.86,42.0,1999,431,1060,399,37031.0,167100.0,<1H OCEAN
7964,-118.19,33.86,46.0,1824,438,1200,451,34375.0,156700.0,<1H OCEAN
7965,-118.19,33.86,38.0,2009,524,1449,451,27045.0,155400.0,<1H OCEAN
7966,-118.19,33.86,35.0,1133,296,774,271,22381.000000000004,137500.0,<1H OCEAN
7967,-118.19,33.86,36.0,2013,546,1659,522,31215.0,153600.0,<1H OCEAN
7968,-118.2,33.86,27.0,2732,867,1690,794,26465.0,160200.0,<1H OCEAN
7969,-118.19,33.87,42.0,1213,269,628,229,36987.0,152100.0,<1H OCEAN
7970,-118.2,33.88,40.0,1699,346,1188,329,42083.00000000001,147300.0,<1H OCEAN
7971,-118.2,33.88,40.0,2945,725,2858,690,32368.0,136900.0,<1H OCEAN
7972,-118.21,33.88,31.0,1332,417,1405,363,20125.0,143000.0,<1H OCEAN
7973,-118.21,33.88,32.0,1507,379,1082,350,32250.0,138200.0,<1H OCEAN
7974,-118.2,33.87,26.0,703,202,757,212,25250.0,155500.0,<1H OCEAN
7975,-118.2,33.87,42.0,1482,310,1052,317,39469.0,158200.0,<1H OCEAN
7976,-118.2,33.87,36.0,1554,273,974,264,42135.0,161400.0,<1H OCEAN
7977,-118.17,33.87,40.0,2462,587,1821,536,35646.0,162600.0,<1H OCEAN
7978,-118.17,33.86,44.0,1701,396,1091,384,30250.0,162300.0,<1H OCEAN
7979,-118.17,33.87,49.0,1937,445,1339,440,30318.999999999996,162800.0,<1H OCEAN
7980,-118.17,33.87,48.0,2258,509,1395,492,37650.0,164800.0,<1H OCEAN
7981,-118.17,33.87,45.0,2110,494,1404,454,29803.0,165900.0,<1H OCEAN
7982,-118.18,33.87,44.0,2137,461,1126,439,34408.0,172900.0,<1H OCEAN
7983,-118.18,33.87,44.0,1832,401,1056,405,40658.0,175100.0,<1H OCEAN
7984,-118.18,33.87,38.0,2664,626,1627,604,37527.0,161900.0,<1H OCEAN
7985,-118.16,33.86,26.0,6607,1663,4066,1558,25068.0,156300.0,<1H OCEAN
7986,-118.17,33.86,10.0,1664,508,1369,493,29886.0,175000.0,<1H OCEAN
7987,-118.17,33.85,39.0,2247,526,1670,525,30700.0,173000.0,<1H OCEAN
7988,-118.18,33.85,38.0,3596,862,2416,832,36897.0,169800.0,<1H OCEAN
7989,-118.18,33.86,43.0,2752,645,1674,614,36719.0,161300.0,<1H OCEAN
7990,-118.18,33.86,39.0,2925,732,1702,642,23750.0,160800.0,<1H OCEAN
7991,-118.17,33.86,40.0,1301,342,954,336,23804.0,158000.0,<1H OCEAN
7992,-118.14,33.86,37.0,1404,257,652,258,42062.0,195400.0,<1H OCEAN
7993,-118.15,33.85,30.0,4071,1067,2144,970,27268.0,218100.0,<1H OCEAN
7994,-118.15,33.85,36.0,1435,249,606,234,41439.0,212600.0,<1H OCEAN
7995,-118.15,33.85,36.0,1491,259,699,266,40781.0,217300.0,<1H OCEAN
7996,-118.15,33.86,32.0,2630,559,1069,491,24659.0,209000.0,<1H OCEAN
7997,-118.16,33.85,36.0,2668,473,1315,478,40714.0,215600.0,<1H OCEAN
7998,-118.16,33.85,36.0,1979,339,952,339,40815.0,216200.0,<1H OCEAN
7999,-118.13,33.86,37.0,2259,425,1183,413,51805.0,201600.0,<1H OCEAN
8000,-118.13,33.85,36.0,2110,416,1128,403,46019.0,208400.0,<1H OCEAN
8001,-118.13,33.85,36.0,1885,391,1049,405,35500.0,212800.0,<1H OCEAN
8002,-118.14,33.86,36.0,1774,348,934,333,48571.0,203300.0,<1H OCEAN
8003,-118.14,33.86,36.0,1703,325,845,308,50106.0,210800.0,<1H OCEAN
8004,-118.1,33.85,28.0,2825,470,1352,469,52638.99999999999,242000.0,<1H OCEAN
8005,-118.1,33.85,36.0,1473,253,713,257,59493.0,228000.0,<1H OCEAN
8006,-118.1,33.85,36.0,956,159,416,157,46429.0,223700.0,<1H OCEAN
8007,-118.11,33.85,36.0,887,163,482,157,41250.0,219500.0,<1H OCEAN
8008,-118.11,33.85,36.0,2418,389,1138,387,48393.0,216300.0,<1H OCEAN
8009,-118.11,33.86,36.0,2750,487,1386,458,49904.0,221700.0,<1H OCEAN
8010,-118.12,33.86,34.0,2116,427,972,396,48516.0,213600.0,<1H OCEAN
8011,-118.12,33.85,37.0,2584,453,1333,481,43661.0,219900.0,<1H OCEAN
8012,-118.12,33.85,37.0,2386,409,1101,399,46908.0,218200.0,<1H OCEAN
8013,-118.1,33.84,35.0,1790,269,924,263,52960.0,226200.0,<1H OCEAN
8014,-118.1,33.84,36.0,1915,316,850,319,47222.0,225800.0,<1H OCEAN
8015,-118.1,33.83,37.0,2059,349,825,334,40603.0,225200.0,<1H OCEAN
8016,-118.11,33.83,36.0,1726,287,820,288,55767.0,218100.0,<1H OCEAN
8017,-118.1,33.84,36.0,1557,270,697,251,45416.99999999999,219600.0,<1H OCEAN
8018,-118.1,33.84,36.0,2572,421,1318,434,51836.0,219700.0,<1H OCEAN
8019,-118.1,33.84,36.0,690,109,316,104,37813.0,209100.0,<1H OCEAN
8020,-118.11,33.84,37.0,1588,272,692,245,48594.0,220300.0,<1H OCEAN
8021,-118.11,33.84,36.0,1756,297,798,287,55580.99999999999,218300.0,<1H OCEAN
8022,-118.12,33.84,37.0,2143,382,1047,377,44423.0,216000.0,<1H OCEAN
8023,-118.12,33.84,37.0,2706,462,1331,476,50719.0,220000.0,<1H OCEAN
8024,-118.11,33.84,36.0,1074,188,496,196,46250.0,217400.0,<1H OCEAN
8025,-118.11,33.84,36.0,1523,263,717,278,48750.0,218900.0,<1H OCEAN
8026,-118.11,33.83,36.0,1784,303,964,299,42703.0,220900.0,<1H OCEAN
8027,-118.12,33.83,44.0,1712,314,691,293,43594.0,221300.0,<1H OCEAN
8028,-118.12,33.84,37.0,1242,221,565,213,41094.0,215800.0,<1H OCEAN
8029,-118.11,33.84,36.0,1463,257,722,260,48438.0,226300.0,<1H OCEAN
8030,-118.13,33.84,35.0,3008,674,1584,671,35465.0,213200.0,<1H OCEAN
8031,-118.13,33.84,46.0,2439,429,944,374,42840.99999999999,312400.0,<1H OCEAN
8032,-118.13,33.83,44.0,1710,333,786,344,42916.99999999999,314700.0,<1H OCEAN
8033,-118.14,33.84,43.0,2107,439,876,429,32024.0,339400.0,<1H OCEAN
8034,-118.13,33.84,48.0,1895,294,881,293,63364.0,307400.0,<1H OCEAN
8035,-118.14,33.84,45.0,1908,361,890,342,45750.0,336000.0,<1H OCEAN
8036,-118.14,33.84,44.0,3043,619,1316,607,44286.0,254900.0,<1H OCEAN
8037,-118.14,33.84,36.0,3002,484,1322,471,49330.0,228900.0,<1H OCEAN
8038,-118.15,33.84,29.0,2448,354,894,349,76526.0,481300.0,<1H OCEAN
8039,-118.15,33.84,36.0,2987,491,1360,497,48013.0,224100.0,<1H OCEAN
8040,-118.15,33.84,37.0,1508,252,635,241,37500.0,221300.0,<1H OCEAN
8041,-118.16,33.84,36.0,2444,432,1199,424,41538.00000000001,218800.0,<1H OCEAN
8042,-118.16,33.84,36.0,1348,234,643,221,36447.0,211000.0,<1H OCEAN
8043,-118.16,33.84,36.0,2831,573,1462,569,38646.0,214600.0,<1H OCEAN
8044,-118.16,33.84,36.0,2220,367,1002,351,50719.0,219500.0,<1H OCEAN
8045,-118.17,33.85,37.0,3714,708,1956,694,42218.0,200500.0,<1H OCEAN
8046,-118.17,33.84,45.0,1533,331,791,335,34605.0,186600.0,<1H OCEAN
8047,-118.17,33.84,29.0,4716,1372,2515,1272,27260.0,208700.0,<1H OCEAN
8048,-118.17,33.84,45.0,1853,328,945,320,50787.00000000001,219200.0,<1H OCEAN
8049,-118.17,33.83,45.0,2019,363,880,339,41022.99999999999,217300.0,NEAR OCEAN
8050,-118.18,33.85,40.0,2597,582,1285,559,39750.0,213800.0,<1H OCEAN
8051,-118.18,33.84,35.0,1415,294,591,291,29798.0,315600.0,NEAR OCEAN
8052,-118.19,33.84,44.0,2731,577,1396,555,41771.0,219100.0,NEAR OCEAN
8053,-118.19,33.84,24.0,1228,320,537,273,22500.0,192000.0,NEAR OCEAN
8054,-118.18,33.85,30.0,2548,717,2086,700,7007.0,134400.0,<1H OCEAN
8055,-118.18,33.85,44.0,1890,465,1378,430,38819.0,143200.0,<1H OCEAN
8056,-118.19,33.85,30.0,3533,1061,2678,1033,22416.999999999996,151900.0,NEAR OCEAN
8057,-118.19,33.85,49.0,1073,260,725,272,38026.0,149700.0,NEAR OCEAN
8058,-118.19,33.85,45.0,1167,302,773,287,32798.0,150300.0,NEAR OCEAN
8059,-118.2,33.85,33.0,2557,731,2286,700,23041.0,149100.0,<1H OCEAN
8060,-118.2,33.85,46.0,1854,462,1360,429,24844.0,158200.0,<1H OCEAN
8061,-118.2,33.84,35.0,3405,779,1953,671,27813.0,159200.0,NEAR OCEAN
8062,-118.2,33.83,35.0,3737,613,1305,583,72096.0,490300.0,NEAR OCEAN
